cell,fixture_rank,fixtures_pct,observations,cumulative_pct
World Cup 2026/27 | post_0_to_105m  F=5s,60,57.69230769230769,17021,71.18910541144393
World Cup 2026/27 | post_0_to_105m  F=5s,61,58.65384615384615,16872,72.10696133221848
World Cup 2026/27 | post_0_to_105m  F=5s,62,59.61538461538461,16668,73.01371942180299
World Cup 2026/27 | post_0_to_105m  F=5s,63,60.57692307692308,16579,73.9156358105252
World Cup 2026/27 | post_0_to_105m  F=5s,64,61.53846153846154,16311,74.80297269552719
World Cup 2026/27 | post_0_to_105m  F=5s,65,62.5,15741,75.65930093455707
World Cup 2026/27 | post_0_to_105m  F=5s,66,63.46153846153846,15589,76.50736020132771
World Cup 2026/27 | post_0_to_105m  F=5s,67,64.42307692307692,15485,77.34976175023678
World Cup 2026/27 | post_0_to_105m  F=5s,68,65.38461538461539,15150,78.17393891949557
World Cup 2026/27 | post_0_to_105m  F=5s,69,66.34615384615384,14630,78.96982749944647
World Cup 2026/27 | post_0_to_105m  F=5s,70,67.3076923076923,14307,79.7481445133465
World Cup 2026/27 | post_0_to_105m  F=5s,71,68.26923076923077,14300,80.52608071931354
World Cup 2026/27 | post_0_to_105m  F=5s,72,69.23076923076923,14102,81.29324550089028
World Cup 2026/27 | post_0_to_105m  F=5s,73,70.1923076923077,14019,82.0558949884044
World Cup 2026/27 | post_0_to_105m  F=5s,74,71.15384615384616,13996,82.81729324985298
World Cup 2026/27 | post_0_to_105m  F=5s,75,72.11538461538461,13746,83.56509122798046
World Cup 2026/27 | post_0_to_105m  F=5s,76,73.07692307692308,13587,84.30423942591572
World Cup 2026/27 | post_0_to_105m  F=5s,77,74.03846153846153,13519,85.03968834678764
World Cup 2026/27 | post_0_to_105m  F=5s,78,75.0,13475,85.77274361779504
World Cup 2026/27 | post_0_to_105m  F=5s,79,75.96153846153847,13235,86.4927426168142
World Cup 2026/27 | post_0_to_105m  F=5s,80,76.92307692307692,12829,87.19065475571988
World Cup 2026/27 | post_0_to_105m  F=5s,81,77.88461538461539,12753,87.88443240849594
World Cup 2026/27 | post_0_to_105m  F=5s,82,78.84615384615384,12725,88.57668682954004
World Cup 2026/27 | post_0_to_105m  F=5s,83,79.8076923076923,12625,89.26350113725569
World Cup 2026/27 | post_0_to_105m  F=5s,84,80.76923076923077,12467,89.9417200659124
World Cup 2026/27 | post_0_to_105m  F=5s,85,81.73076923076923,12453,90.61917737870316
World Cup 2026/27 | post_0_to_105m  F=5s,86,82.6923076923077,12362,91.29168418836501
World Cup 2026/27 | post_0_to_105m  F=5s,87,83.65384615384616,11478,91.91610039620345
World Cup 2026/27 | post_0_to_105m  F=5s,88,84.61538461538461,11372,92.53475008391375
World Cup 2026/27 | post_0_to_105m  F=5s,89,85.57692307692308,11370,93.15329096935747
World Cup 2026/27 | post_0_to_105m  F=5s,90,86.53846153846153,11288,93.76737096187188
World Cup 2026/27 | post_0_to_105m  F=5s,91,87.5,10474,94.33716843189278
World Cup 2026/27 | post_0_to_105m  F=5s,92,88.46153846153847,10166,94.89021035286207
World Cup 2026/27 | post_0_to_105m  F=5s,93,89.42307692307692,10152,95.4424906579654
World Cup 2026/27 | post_0_to_105m  F=5s,94,90.38461538461539,10053,95.98938525087354
World Cup 2026/27 | post_0_to_105m  F=5s,95,91.34615384615384,9598,96.5115273281373
World Cup 2026/27 | post_0_to_105m  F=5s,96,92.3076923076923,8265,96.96115269473293
World Cup 2026/27 | post_0_to_105m  F=5s,97,93.26923076923077,8113,97.40250908906934
World Cup 2026/27 | post_0_to_105m  F=5s,98,94.23076923076923,8079,97.84201584487408
World Cup 2026/27 | post_0_to_105m  F=5s,99,95.1923076923077,8002,98.27733371341591
World Cup 2026/27 | post_0_to_105m  F=5s,100,96.15384615384616,7757,98.69932330430308
World Cup 2026/27 | post_0_to_105m  F=5s,101,97.11538461538461,7113,99.08627856535507
World Cup 2026/27 | post_0_to_105m  F=5s,102,98.07692307692308,6975,99.46572647001382
World Cup 2026/27 | post_0_to_105m  F=5s,103,99.03846153846153,5420,99.76058061241532
World Cup 2026/27 | post_0_to_105m  F=5s,104,100.0,4401,100.0
World Cup 2026/27 | pre_last_hour  F=10s,1,0.9615384615384616,11551,1.9421801649112895
World Cup 2026/27 | pre_last_hour  F=10s,2,1.9230769230769231,11073,3.8039896157002
World Cup 2026/27 | pre_last_hour  F=10s,3,2.8846153846153846,11050,5.6619318563953565
World Cup 2026/27 | pre_last_hour  F=10s,4,3.8461538461538463,10563,7.4379901268444915
World Cup 2026/27 | pre_last_hour  F=10s,5,4.8076923076923075,9859,9.095678140510875
World Cup 2026/27 | pre_last_hour  F=10s,6,5.769230769230769,9489,10.691154513538597
World Cup 2026/27 | pre_last_hour  F=10s,7,6.730769230769231,9397,12.271162046191302
World Cup 2026/27 | pre_last_hour  F=10s,8,7.6923076923076925,9139,13.807789569966237
World Cup 2026/27 | pre_last_hour  F=10s,9,8.653846153846153,9134,15.343576395894704
World Cup 2026/27 | pre_last_hour  F=10s,10,9.615384615384615,9085,16.871124382927782
World Cup 2026/27 | pre_last_hour  F=10s,11,10.576923076923077,9074,18.396822834698625
World Cup 2026/27 | pre_last_hour  F=10s,12,11.538461538461538,8954,19.90234453815423
World Cup 2026/27 | pre_last_hour  F=10s,13,12.5,8893,21.39760972788292
World Cup 2026/27 | pre_last_hour  F=10s,14,13.461538461538462,8858,22.88699003268633
World Cup 2026/27 | pre_last_hour  F=10s,15,14.423076923076923,8841,24.37351196481175
World Cup 2026/27 | pre_last_hour  F=10s,16,15.384615384615385,8696,25.835653659389585
World Cup 2026/27 | pre_last_hour  F=10s,17,16.346153846153847,8493,27.263663021400806
World Cup 2026/27 | pre_last_hour  F=10s,18,17.307692307692307,8431,28.681247730115814
World Cup 2026/27 | pre_last_hour  F=10s,19,18.26923076923077,8324,30.0808415049164
World Cup 2026/27 | pre_last_hour  F=10s,20,19.23076923076923,8296,31.475727371776763
World Cup 2026/27 | pre_last_hour  F=10s,21,20.192307692307693,8248,32.86254253931103
World Cup 2026/27 | pre_last_hour  F=10s,22,21.153846153846153,8088,34.22245537575831
World Cup 2026/27 | pre_last_hour  F=10s,23,22.115384615384617,8057,35.57715588555748
World Cup 2026/27 | pre_last_hour  F=10s,24,23.076923076923077,7894,36.90444964556179
World Cup 2026/27 | pre_last_hour  F=10s,25,24.03846153846154,7813,38.2181241004533
World Cup 2026/27 | pre_last_hour  F=10s,26,25.0,7656,39.50540064296571
World Cup 2026/27 | pre_last_hour  F=10s,27,25.96153846153846,7643,40.7904913710773
World Cup 2026/27 | pre_last_hour  F=10s,28,26.923076923076923,7608,42.06969721426361
World Cup 2026/27 | pre_last_hour  F=10s,29,27.884615384615383,7568,43.34217747467818
World Cup 2026/27 | pre_last_hour  F=10s,30,28.846153846153847,7373,44.581870519080475
World Cup 2026/27 | pre_last_hour  F=10s,31,29.807692307692307,7141,45.78255518340664
World Cup 2026/27 | pre_last_hour  F=10s,32,30.76923076923077,7069,46.97113379874366
World Cup 2026/27 | pre_last_hour  F=10s,33,31.73076923076923,7008,48.149455900353765
World Cup 2026/27 | pre_last_hour  F=10s,34,32.69230769230769,6976,49.322397535746475
World Cup 2026/27 | pre_last_hour  F=10s,35,33.65384615384615,6963,50.49315335673836
World Cup 2026/27 | pre_last_hour  F=10s,36,34.61538461538461,6787,51.634316613534565
World Cup 2026/27 | pre_last_hour  F=10s,37,35.57692307692308,6764,52.77161266023701
World Cup 2026/27 | pre_last_hour  F=10s,38,36.53846153846154,6691,53.89663451838102
World Cup 2026/27 | pre_last_hour  F=10s,39,37.5,6656,55.01577149159975
World Cup 2026/27 | pre_last_hour  F=10s,40,38.46153846153846,6475,56.10447520277632
World Cup 2026/27 | pre_last_hour  F=10s,41,39.42307692307692,6456,57.18998426213631
World Cup 2026/27 | pre_last_hour  F=10s,42,40.38461538461539,6453,58.27498890278843
World Cup 2026/27 | pre_last_hour  F=10s,43,41.34615384615385,6327,59.338807957709534
World Cup 2026/27 | pre_last_hour  F=10s,44,42.30769230769231,6245,60.388839567948565
World Cup 2026/27 | pre_last_hour  F=10s,45,43.26923076923077,6108,61.415836057194355
World Cup 2026/27 | pre_last_hour  F=10s,46,44.23076923076923,5995,62.423832775109965
World Cup 2026/27 | pre_last_hour  F=10s,47,45.19230769230769,5766,63.39332553165732
World Cup 2026/27 | pre_last_hour  F=10s,48,46.15384615384615,5759,64.36164131121961
World Cup 2026/27 | pre_last_hour  F=10s,49,47.11538461538461,5719,65.32323150801017
World Cup 2026/27 | pre_last_hour  F=10s,50,48.07692307692308,5710,66.28330844867708
World Cup 2026/27 | pre_last_hour  F=10s,51,49.03846153846154,5665,67.23581910872578
World Cup 2026/27 | pre_last_hour  F=10s,52,50.0,5324,68.13099417564531
World Cup 2026/27 | pre_last_hour  F=10s,53,50.96153846153846,5227,69.00985970434338
World Cup 2026/27 | pre_last_hour  F=10s,54,51.92307692307692,5220,69.88754825605639
World Cup 2026/27 | pre_last_hour  F=10s,55,52.88461538461539,5202,70.76221029552211
World Cup 2026/27 | pre_last_hour  F=10s,56,53.84615384615385,5078,71.6160230283954
World Cup 2026/27 | pre_last_hour  F=10s,57,54.80769230769231,4980,72.45335808347794
World Cup 2026/27 | pre_last_hour  F=10s,58,55.76923076923077,4962,73.28766662631317
World Cup 2026/27 | pre_last_hour  F=10s,59,56.73076923076923,4928,74.11625842379242
World Cup 2026/27 | pre_last_hour  F=10s,60,57.69230769230769,4868,74.93476184711405
World Cup 2026/27 | pre_last_hour  F=10s,61,58.65384615384615,4852,75.75057503732698
World Cup 2026/27 | pre_last_hour  F=10s,62,59.61538461538461,4709,76.54234426913092
World Cup 2026/27 | pre_last_hour  F=10s,63,60.57692307692308,4635,77.32167117280713
World Cup 2026/27 | pre_last_hour  F=10s,64,61.53846153846154,4514,78.08065318859879
World Cup 2026/27 | pre_last_hour  F=10s,65,62.5,4457,78.83005124894072
World Cup 2026/27 | pre_last_hour  F=10s,66,63.46153846153846,4403,79.57036977254079
World Cup 2026/27 | pre_last_hour  F=10s,67,64.42307692307692,4387,80.30799806303216
World Cup 2026/27 | pre_last_hour  F=10s,68,65.38461538461539,4301,81.03116635056428
World Cup 2026/27 | pre_last_hour  F=10s,69,66.34615384615384,4251,81.7459276596317
World Cup 2026/27 | pre_last_hour  F=10s,70,67.3076923076923,4220,82.45547664205104
World Cup 2026/27 | pre_last_hour  F=10s,71,68.26923076923077,4160,83.15493725031274
World Cup 2026/27 | pre_last_hour  F=10s,72,69.23076923076923,3941,83.81757529289914
World Cup 2026/27 | pre_last_hour  F=10s,73,70.1923076923077,3939,84.47987705634694
World Cup 2026/27 | pre_last_hour  F=10s,74,71.15384615384616,3893,85.13444439960723
World Cup 2026/27 | pre_last_hour  F=10s,75,72.11538461538461,3833,85.7789233687099
World Cup 2026/27 | pre_last_hour  F=10s,76,73.07692307692308,3816,86.42054396513458
World Cup 2026/27 | pre_last_hour  F=10s,77,74.03846153846153,3812,87.06149200328208
World Cup 2026/27 | pre_last_hour  F=10s,78,75.0,3805,87.70126306444453
World Cup 2026/27 | pre_last_hour  F=10s,79,75.96153846153847,3786,88.33783947379041
World Cup 2026/27 | pre_last_hour  F=10s,80,76.92307692307692,3680,88.95659308879114
World Cup 2026/27 | pre_last_hour  F=10s,81,77.88461538461539,3646,89.5696299584359
World Cup 2026/27 | pre_last_hour  F=10s,82,78.84615384615384,3626,90.17930403669477
World Cup 2026/27 | pre_last_hour  F=10s,83,79.8076923076923,3601,90.78477462572131
World Cup 2026/27 | pre_last_hour  F=10s,84,80.76923076923077,3540,91.37998870102095
World Cup 2026/27 | pre_last_hour  F=10s,85,81.73076923076923,3364,91.94561021212488
World Cup 2026/27 | pre_last_hour  F=10s,86,82.6923076923077,3177,92.4797896237709
World Cup 2026/27 | pre_last_hour  F=10s,87,83.65384615384616,3149,93.00926112747669
World Cup 2026/27 | pre_last_hour  F=10s,88,84.61538461538461,3110,93.53217518798004
World Cup 2026/27 | pre_last_hour  F=10s,89,85.57692307692308,2919,94.02297459074829
World Cup 2026/27 | pre_last_hour  F=10s,90,86.53846153846153,2866,94.50486259634397
World Cup 2026/27 | pre_last_hour  F=10s,91,87.5,2857,94.98523734581602
World Cup 2026/27 | pre_last_hour  F=10s,92,88.46153846153847,2851,95.4646032578723
World Cup 2026/27 | pre_last_hour  F=10s,93,89.42307692307692,2776,95.93135870223155
World Cup 2026/27 | pre_last_hour  F=10s,94,90.38461538461539,2678,96.38163646880002
World Cup 2026/27 | pre_last_hour  F=10s,95,91.34615384615384,2511,96.80383492729645
World Cup 2026/27 | pre_last_hour  F=10s,96,92.3076923076923,2452,97.21611315120455
World Cup 2026/27 | pre_last_hour  F=10s,97,93.26923076923077,2260,97.59610857780827
World Cup 2026/27 | pre_last_hour  F=10s,98,94.23076923076923,2245,97.97358191087258
World Cup 2026/27 | pre_last_hour  F=10s,99,95.1923076923077,2165,98.3376040783934
World Cup 2026/27 | pre_last_hour  F=10s,100,96.15384615384616,2133,98.69624577969681
World Cup 2026/27 | pre_last_hour  F=10s,101,97.11538461538461,2031,99.03773724493227
World Cup 2026/27 | pre_last_hour  F=10s,102,98.07692307692308,1917,99.36006079926825
World Cup 2026/27 | pre_last_hour  F=10s,103,99.03846153846153,1908,99.68087109748059
World Cup 2026/27 | pre_last_hour  F=10s,104,100.0,1898,100.0
