combo,phase,freshness,fresh_pct_of_clock
UEFA Champions League 2026/27,pre_24h_to_1h,175,2.2167846822403106
UEFA Champions League 2026/27,pre_24h_to_1h,176,2.232793991132288
UEFA Champions League 2026/27,pre_24h_to_1h,177,2.248814329517129
UEFA Champions League 2026/27,pre_24h_to_1h,178,2.264829153155538
UEFA Champions League 2026/27,pre_24h_to_1h,179,2.2809211832439944
UEFA Champions League 2026/27,pre_24h_to_1h,180,2.2970463018110427
UEFA Champions League 2026/27,pre_24h_to_1h,181,2.313165905631659
UEFA Champions League 2026/27,pre_24h_to_1h,182,2.32926896521298
UEFA Champions League 2026/27,pre_24h_to_1h,183,2.345360995301436
UEFA Champions League 2026/27,pre_24h_to_1h,184,2.361436481150597
UEFA Champions League 2026/27,pre_24h_to_1h,185,2.377534025985485
UEFA Champions League 2026/27,pre_24h_to_1h,186,2.3936426003132376
UEFA Champions League 2026/27,pre_24h_to_1h,187,2.409734630401694
UEFA Champions League 2026/27,pre_24h_to_1h,188,2.425832175236583
UEFA Champions League 2026/27,pre_24h_to_1h,189,2.441995897028655
UEFA Champions League 2026/27,pre_24h_to_1h,190,2.458104471356407
UEFA Champions League 2026/27,pre_24h_to_1h,191,2.474235104669887
UEFA Champions League 2026/27,pre_24h_to_1h,192,2.4903877969690957
UEFA Champions League 2026/27,pre_24h_to_1h,193,2.506579092493327
UEFA Champions League 2026/27,pre_24h_to_1h,194,2.522770388017559
UEFA Champions League 2026/27,pre_24h_to_1h,195,2.5389837425275186
UEFA Champions League 2026/27,pre_24h_to_1h,196,2.5551805527981823
UEFA Champions League 2026/27,pre_24h_to_1h,197,2.571399422054574
UEFA Champions League 2026/27,pre_24h_to_1h,198,2.5876127765645336
UEFA Champions League 2026/27,pre_24h_to_1h,199,2.6038151015816293
UEFA Champions League 2026/27,pre_24h_to_1h,200,2.620011911852293
UEFA Champions League 2026/27,pre_24h_to_1h,201,2.6362252663622527
UEFA Champions League 2026/27,pre_24h_to_1h,202,2.6524220766329165
UEFA Champions League 2026/27,pre_24h_to_1h,203,2.668651975382172
UEFA Champions League 2026/27,pre_24h_to_1h,204,2.684876359384996
UEFA Champions League 2026/27,pre_24h_to_1h,205,2.701100743387819
UEFA Champions League 2026/27,pre_24h_to_1h,206,2.7173527011228025
UEFA Champions League 2026/27,pre_24h_to_1h,207,2.7336598063221054
UEFA Champions League 2026/27,pre_24h_to_1h,208,2.750011029492864
UEFA Champions League 2026/27,pre_24h_to_1h,209,2.766428429620806
UEFA Champions League 2026/27,pre_24h_to_1h,210,2.782867888734476
UEFA Champions League 2026/27,pre_24h_to_1h,211,2.799296318355282
UEFA Champions League 2026/27,pre_24h_to_1h,212,2.815713718483224
UEFA Champions League 2026/27,pre_24h_to_1h,213,2.832136633357598
UEFA Champions League 2026/27,pre_24h_to_1h,214,2.848565062978404
UEFA Champions League 2026/27,pre_24h_to_1h,215,2.8650100368385063
UEFA Champions League 2026/27,pre_24h_to_1h,216,2.88146052544504
UEFA Champions League 2026/27,pre_24h_to_1h,217,2.89789998455871
UEFA Champions League 2026/27,pre_24h_to_1h,218,2.914306355193788
UEFA Champions League 2026/27,pre_24h_to_1h,219,2.9307347848145944
UEFA Champions League 2026/27,pre_24h_to_1h,220,2.9471576996889683
UEFA Champions League 2026/27,pre_24h_to_1h,221,2.9635695850704784
UEFA Champions League 2026/27,pre_24h_to_1h,222,2.9799814704519885
UEFA Champions League 2026/27,pre_24h_to_1h,223,2.996371296847771
UEFA Champions League 2026/27,pre_24h_to_1h,224,3.012794211722145
UEFA Champions League 2026/27,pre_24h_to_1h,225,3.0292612445679747
UEFA Champions League 2026/27,pre_24h_to_1h,226,3.0457117331745085
UEFA Champions League 2026/27,pre_24h_to_1h,227,3.062233913484658
UEFA Champions League 2026/27,pre_24h_to_1h,228,3.0787560937948077
UEFA Champions League 2026/27,pre_24h_to_1h,229,3.0952948183442524
UEFA Champions League 2026/27,pre_24h_to_1h,230,3.111828028147266
UEFA Champions League 2026/27,pre_24h_to_1h,231,3.1283943264288707
UEFA Champions League 2026/27,pre_24h_to_1h,232,3.144949595217612
UEFA Champions League 2026/27,pre_24h_to_1h,233,3.161499349259921
UEFA Champions League 2026/27,pre_24h_to_1h,234,3.178054618048662
UEFA Champions League 2026/27,pre_24h_to_1h,235,3.194604372090972
UEFA Champions League 2026/27,pre_24h_to_1h,236,3.211176185119008
UEFA Champions League 2026/27,pre_24h_to_1h,237,3.227770057132773
UEFA Champions League 2026/27,pre_24h_to_1h,238,3.2443694438929698
UEFA Champions League 2026/27,pre_24h_to_1h,239,3.2609798601460307
UEFA Champions League 2026/27,pre_24h_to_1h,240,3.277601305891955
UEFA Champions League 2026/27,pre_24h_to_1h,241,3.294173118919992
UEFA Champions League 2026/27,pre_24h_to_1h,242,3.310778020426621
UEFA Champions League 2026/27,pre_24h_to_1h,243,3.3273829219332494
UEFA Champions League 2026/27,pre_24h_to_1h,244,3.3439712792005825
UEFA Champions League 2026/27,pre_24h_to_1h,245,3.360581695453643
UEFA Champions League 2026/27,pre_24h_to_1h,246,3.377203141199568
UEFA Champions League 2026/27,pre_24h_to_1h,247,3.3938025279597643
UEFA Champions League 2026/27,pre_24h_to_1h,248,3.4104019147199613
UEFA Champions League 2026/27,pre_24h_to_1h,249,3.42697924249443
UEFA Champions League 2026/27,pre_24h_to_1h,250,3.443540026029603
UEFA Champions League 2026/27,pre_24h_to_1h,251,3.460106324311208
UEFA Champions League 2026/27,pre_24h_to_1h,252,3.476656078353517
UEFA Champions League 2026/27,pre_24h_to_1h,253,3.493178258663667
UEFA Champions League 2026/27,pre_24h_to_1h,254,3.5096452915094964
UEFA Champions League 2026/27,pre_24h_to_1h,255,3.526128868594622
UEFA Champions League 2026/27,pre_24h_to_1h,256,3.542557298215428
UEFA Champions League 2026/27,pre_24h_to_1h,257,3.559007786821962
UEFA Champions League 2026/27,pre_24h_to_1h,258,3.575485849160656
UEFA Champions League 2026/27,pre_24h_to_1h,259,3.591991485231509
UEFA Champions League 2026/27,pre_24h_to_1h,260,3.608480577063067
UEFA Champions League 2026/27,pre_24h_to_1h,261,3.625030331105376
UEFA Champions League 2026/27,pre_24h_to_1h,262,3.641552511415525
UEFA Champions League 2026/27,pre_24h_to_1h,263,3.6580691769792426
UEFA Champions League 2026/27,pre_24h_to_1h,264,3.674574813050096
UEFA Champions League 2026/27,pre_24h_to_1h,265,3.691085963867381
UEFA Champions League 2026/27,pre_24h_to_1h,266,3.707569540952507
UEFA Champions League 2026/27,pre_24h_to_1h,267,3.724069662276929
UEFA Champions League 2026/27,pre_24h_to_1h,268,3.740553239362054
UEFA Champions League 2026/27,pre_24h_to_1h,269,3.757031301700748
UEFA Champions League 2026/27,pre_24h_to_1h,270,3.7735203935323054
UEFA Champions League 2026/27,pre_24h_to_1h,271,3.790020514856727
UEFA Champions League 2026/27,pre_24h_to_1h,272,3.806526150927581
UEFA Champions League 2026/27,pre_24h_to_1h,273,3.82302075750557
UEFA Champions League 2026/27,pre_24h_to_1h,274,3.839493305097832
UEFA Champions League 2026/27,pre_24h_to_1h,275,3.856043059140141
UEFA Champions League 2026/27,pre_24h_to_1h,276,3.87259281318245
UEFA Champions League 2026/27,pre_24h_to_1h,277,3.889120508239031
UEFA Champions League 2026/27,pre_24h_to_1h,278,3.9056371738027487
UEFA Champions League 2026/27,pre_24h_to_1h,279,3.9221814130986257
UEFA Champions League 2026/27,pre_24h_to_1h,280,3.938758740873095
UEFA Champions League 2026/27,pre_24h_to_1h,281,3.9553636423797234
UEFA Champions League 2026/27,pre_24h_to_1h,282,3.971979573379216
UEFA Champions League 2026/27,pre_24h_to_1h,283,3.9886010191251406
UEFA Champions League 2026/27,pre_24h_to_1h,284,4.005222464871065
UEFA Champions League 2026/27,pre_24h_to_1h,285,4.0218383958705575
UEFA Champions League 2026/27,pre_24h_to_1h,286,4.038421238391459
UEFA Champions League 2026/27,pre_24h_to_1h,287,4.055015110405224
UEFA Champions League 2026/27,pre_24h_to_1h,288,4.07161449716542
UEFA Champions League 2026/27,pre_24h_to_1h,289,4.088208369179185
UEFA Champions League 2026/27,pre_24h_to_1h,290,4.104818785432246
UEFA Champions League 2026/27,pre_24h_to_1h,291,4.121478834403194
UEFA Champions League 2026/27,pre_24h_to_1h,292,4.138127853881279
UEFA Champions League 2026/27,pre_24h_to_1h,293,4.154760329120067
UEFA Champions League 2026/27,pre_24h_to_1h,294,4.17140383385172
UEFA Champions League 2026/27,pre_24h_to_1h,295,4.188036309090508
UEFA Champions League 2026/27,pre_24h_to_1h,296,4.204635695850705
UEFA Champions League 2026/27,pre_24h_to_1h,297,4.221190964639446
UEFA Champions League 2026/27,pre_24h_to_1h,298,4.237746233428187
UEFA Champions League 2026/27,pre_24h_to_1h,299,4.254312531709792
UEFA Champions League 2026/27,pre_24h_to_1h,300,4.270856771005669
UEFA Champions League 2026/27,pre_last_hour,1,0.0252409944190766
UEFA Champions League 2026/27,pre_last_hour,2,0.0904363267376966
UEFA Champions League 2026/27,pre_last_hour,3,0.1812531709791983
UEFA Champions League 2026/27,pre_last_hour,4,0.297818366311517
UEFA Champions League 2026/27,pre_last_hour,5,0.4337899543378995
UEFA Champions League 2026/27,pre_last_hour,6,0.5842212075088787
UEFA Champions League 2026/27,pre_last_hour,7,0.7423896499238964
UEFA Champions League 2026/27,pre_last_hour,8,0.913115169964485
UEFA Champions League 2026/27,pre_last_hour,9,1.0952562151192289
UEFA Champions League 2026/27,pre_last_hour,10,1.2833587011669203
UEFA Champions League 2026/27,pre_last_hour,11,1.4756468797564688
UEFA Champions League 2026/27,pre_last_hour,12,1.6757990867579908
UEFA Champions League 2026/27,pre_last_hour,13,1.8800101471334347
UEFA Champions League 2026/27,pre_last_hour,14,2.091197361745307
UEFA Champions League 2026/27,pre_last_hour,15,2.3053018772196854
UEFA Champions League 2026/27,pre_last_hour,16,2.521689497716895
UEFA Champions League 2026/27,pre_last_hour,17,2.7402333840690005
UEFA Champions League 2026/27,pre_last_hour,18,2.9597919837645863
UEFA Champions League 2026/27,pre_last_hour,19,3.178589548452562
UEFA Champions League 2026/27,pre_last_hour,20,3.4008117706747845
UEFA Champions League 2026/27,pre_last_hour,21,3.6248097412480975
UEFA Champions League 2026/27,pre_last_hour,22,3.847919837645865
UEFA Champions League 2026/27,pre_last_hour,23,4.072298325722984
UEFA Champions League 2026/27,pre_last_hour,24,4.299467275494672
UEFA Champions League 2026/27,pre_last_hour,25,4.524479959411466
UEFA Champions League 2026/27,pre_last_hour,26,4.750634195839675
UEFA Champions League 2026/27,pre_last_hour,27,4.97919837645865
UEFA Champions League 2026/27,pre_last_hour,28,5.208904109589041
UEFA Champions League 2026/27,pre_last_hour,29,5.440385591070522
UEFA Champions League 2026/27,pre_last_hour,30,5.672754946727549
UEFA Champions League 2026/27,pre_last_hour,31,5.90296803652968
UEFA Champions League 2026/27,pre_last_hour,32,6.134449518011162
UEFA Champions League 2026/27,pre_last_hour,33,6.366565195332319
UEFA Champions League 2026/27,pre_last_hour,34,6.59779299847793
UEFA Champions League 2026/27,pre_last_hour,35,6.829781836631152
UEFA Champions League 2026/27,pre_last_hour,36,7.062151192288178
UEFA Champions League 2026/27,pre_last_hour,37,7.295027904616946
UEFA Champions League 2026/27,pre_last_hour,38,7.527016742770168
UEFA Champions League 2026/27,pre_last_hour,39,7.760273972602739
UEFA Champions League 2026/27,pre_last_hour,40,7.992516489091831
UEFA Champions League 2026/27,pre_last_hour,41,8.225393201420598
UEFA Champions League 2026/27,pre_last_hour,42,8.457001522070016
UEFA Champions League 2026/27,pre_last_hour,43,8.687595129375952
UEFA Champions League 2026/27,pre_last_hour,44,8.918696093353628
UEFA Champions League 2026/27,pre_last_hour,45,9.148655504819889
UEFA Champions League 2026/27,pre_last_hour,46,9.378234398782345
UEFA Champions League 2026/27,pre_last_hour,47,9.607940131912734
UEFA Champions League 2026/27,pre_last_hour,48,9.836884830035515
UEFA Champions League 2026/27,pre_last_hour,49,10.06392694063927
UEFA Champions League 2026/27,pre_last_hour,50,10.290208016235413
UEFA Champions League 2026/27,pre_last_hour,51,10.515728056823948
UEFA Champions League 2026/27,pre_last_hour,52,10.740233384069
UEFA Champions League 2026/27,pre_last_hour,53,10.964358193810249
UEFA Champions League 2026/27,pre_last_hour,54,11.189624556062912
UEFA Champions League 2026/27,pre_last_hour,55,11.41248097412481
UEFA Champions League 2026/27,pre_last_hour,56,11.635337392186708
UEFA Champions League 2026/27,pre_last_hour,57,11.857179096905124
UEFA Champions League 2026/27,pre_last_hour,58,12.0785134449518
UEFA Champions League 2026/27,pre_last_hour,59,12.299086757990867
UEFA Champions League 2026/27,pre_last_hour,60,12.518645357686454
UEFA Champions League 2026/27,pre_last_hour,61,12.7376966007103
UEFA Champions League 2026/27,pre_last_hour,62,12.95712836123795
UEFA Champions League 2026/27,pre_last_hour,63,13.17579908675799
UEFA Champions League 2026/27,pre_last_hour,64,13.39117199391172
UEFA Champions League 2026/27,pre_last_hour,65,13.606164383561644
UEFA Champions League 2026/27,pre_last_hour,66,13.821537290715373
UEFA Champions League 2026/27,pre_last_hour,67,14.035261288685946
UEFA Champions League 2026/27,pre_last_hour,68,14.24898528665652
UEFA Champions League 2026/27,pre_last_hour,69,14.461314053779809
UEFA Champions League 2026/27,pre_last_hour,70,14.672628107559614
UEFA Champions League 2026/27,pre_last_hour,71,14.883181126331811
UEFA Champions League 2026/27,pre_last_hour,72,15.092719431760528
UEFA Champions League 2026/27,pre_last_hour,73,15.302130898021309
UEFA Champions League 2026/27,pre_last_hour,74,15.511922881785896
UEFA Champions League 2026/27,pre_last_hour,75,15.721334348046677
UEFA Champions League 2026/27,pre_last_hour,76,15.928716387620495
UEFA Champions League 2026/27,pre_last_hour,77,16.135210553018773
UEFA Champions League 2026/27,pre_last_hour,78,16.34119736174531
UEFA Champions League 2026/27,pre_last_hour,79,16.545027904616944
UEFA Champions League 2026/27,pre_last_hour,80,16.747590055809233
UEFA Champions League 2026/27,pre_last_hour,81,16.949010654490106
UEFA Champions League 2026/27,pre_last_hour,82,17.14865550481989
UEFA Champions League 2026/27,pre_last_hour,83,17.345763571790968
UEFA Champions League 2026/27,pre_last_hour,84,17.542110603754438
UEFA Champions League 2026/27,pre_last_hour,85,17.736681887366817
UEFA Champions League 2026/27,pre_last_hour,86,17.929984779299847
UEFA Champions League 2026/27,pre_last_hour,87,18.12290715372907
UEFA Champions League 2026/27,pre_last_hour,88,18.31532217148656
UEFA Champions League 2026/27,pre_last_hour,89,18.5072298325723
UEFA Champions League 2026/27,pre_last_hour,90,18.699391171993916
UEFA Champions League 2026/27,pre_last_hour,91,18.89041095890411
UEFA Champions League 2026/27,pre_last_hour,92,19.079781836631152
UEFA Champions League 2026/27,pre_last_hour,93,19.269152714358192
UEFA Champions League 2026/27,pre_last_hour,94,19.45788939624556
UEFA Champions League 2026/27,pre_last_hour,95,19.64624556062912
UEFA Champions League 2026/27,pre_last_hour,96,19.83396752917301
UEFA Champions League 2026/27,pre_last_hour,97,20.020674784373416
UEFA Champions League 2026/27,pre_last_hour,98,20.20687468290208
UEFA Champions League 2026/27,pre_last_hour,99,20.392059868087262
UEFA Champions League 2026/27,pre_last_hour,100,20.575342465753423
UEFA Champions League 2026/27,pre_last_hour,101,20.75824454591578
UEFA Champions League 2026/27,pre_last_hour,102,20.941653982749877
UEFA Champions League 2026/27,pre_last_hour,103,21.124175545408423
UEFA Champions League 2026/27,pre_last_hour,104,21.30657026889904
UEFA Champions League 2026/27,pre_last_hour,105,21.48845763571791
UEFA Champions League 2026/27,pre_last_hour,106,21.66856925418569
UEFA Champions League 2026/27,pre_last_hour,107,21.848680872653475
UEFA Champions League 2026/27,pre_last_hour,108,22.02853881278539
UEFA Champions League 2026/27,pre_last_hour,109,22.20738203957382
UEFA Champions League 2026/27,pre_last_hour,110,22.385464231354643
UEFA Champions League 2026/27,pre_last_hour,111,22.562278031456117
UEFA Champions League 2026/27,pre_last_hour,112,22.73718924403856
UEFA Champions League 2026/27,pre_last_hour,113,22.911466260781328
UEFA Champions League 2026/27,pre_last_hour,114,23.085362760020296
UEFA Champions League 2026/27,pre_last_hour,115,23.258625063419583
UEFA Champions League 2026/27,pre_last_hour,116,23.431760527650937
UEFA Champions League 2026/27,pre_last_hour,117,23.60388127853881
UEFA Champions League 2026/27,pre_last_hour,118,23.774099441907666
UEFA Champions League 2026/27,pre_last_hour,119,23.944698122780316
UEFA Champions League 2026/27,pre_last_hour,120,24.114916286149164
UEFA Champions League 2026/27,pre_last_hour,121,24.28335870116692
UEFA Champions League 2026/27,pre_last_hour,122,24.451674277016743
UEFA Champions League 2026/27,pre_last_hour,123,24.61986301369863
UEFA Champions League 2026/27,pre_last_hour,124,24.7869101978691
UEFA Champions League 2026/27,pre_last_hour,125,24.9533231861999
UEFA Champions League 2026/27,pre_last_hour,126,25.118721461187214
UEFA Champions League 2026/27,pre_last_hour,127,25.28285134449518
UEFA Champions League 2026/27,pre_last_hour,128,25.44672754946728
UEFA Champions League 2026/27,pre_last_hour,129,25.60996955859969
UEFA Champions League 2026/27,pre_last_hour,130,25.771689497716896
UEFA Champions League 2026/27,pre_last_hour,131,25.933155758498224
UEFA Champions League 2026/27,pre_last_hour,132,26.0929731100964
UEFA Champions League 2026/27,pre_last_hour,133,26.25177574835109
UEFA Champions League 2026/27,pre_last_hour,134,26.40969051243024
UEFA Champions League 2026/27,pre_last_hour,135,26.56697108066971
UEFA Champions League 2026/27,pre_last_hour,136,26.7232369355657
UEFA Champions League 2026/27,pre_last_hour,137,26.88001014713344
UEFA Champions League 2026/27,pre_last_hour,138,27.035768645357688
UEFA Champions League 2026/27,pre_last_hour,139,27.19000507356672
UEFA Champions League 2026/27,pre_last_hour,140,27.3433536276002
UEFA Champions League 2026/27,pre_last_hour,141,27.496575342465757
UEFA Champions League 2026/27,pre_last_hour,142,27.64890918315576
UEFA Champions League 2026/27,pre_last_hour,143,27.80098934550989
UEFA Champions League 2026/27,pre_last_hour,144,27.95281582952816
UEFA Champions League 2026/27,pre_last_hour,145,28.10375443937088
UEFA Champions League 2026/27,pre_last_hour,146,28.253932014205983
UEFA Champions League 2026/27,pre_last_hour,147,28.402841197361745
UEFA Champions League 2026/27,pre_last_hour,148,28.551243023845764
UEFA Champions League 2026/27,pre_last_hour,149,28.699644850329783
UEFA Champions League 2026/27,pre_last_hour,150,28.84715880263825
UEFA Champions League 2026/27,pre_last_hour,151,28.994038559107054
UEFA Champions League 2026/27,pre_last_hour,152,29.13990360223237
UEFA Champions League 2026/27,pre_last_hour,153,29.28564180618975
UEFA Champions League 2026/27,pre_last_hour,154,29.430745814307457
UEFA Champions League 2026/27,pre_last_hour,155,29.57496194824962
UEFA Champions League 2026/27,pre_last_hour,156,29.71892440385591
UEFA Champions League 2026/27,pre_last_hour,157,29.860984271943178
UEFA Champions League 2026/27,pre_last_hour,158,30.00266362252664
UEFA Champions League 2026/27,pre_last_hour,159,30.14421613394216
UEFA Champions League 2026/27,pre_last_hour,160,30.28513444951801
UEFA Champions League 2026/27,pre_last_hour,161,30.425418569254187
UEFA Champions League 2026/27,pre_last_hour,162,30.564814814814813
UEFA Champions League 2026/27,pre_last_hour,163,30.7033231861999
UEFA Champions League 2026/27,pre_last_hour,164,30.84119736174531
UEFA Champions League 2026/27,pre_last_hour,165,30.978310502283104
UEFA Champions League 2026/27,pre_last_hour,166,31.11453576864536
UEFA Champions League 2026/27,pre_last_hour,167,31.25050735667174
UEFA Champions League 2026/27,pre_last_hour,168,31.38660578386606
UEFA Champions League 2026/27,pre_last_hour,169,31.522450532724505
UEFA Champions League 2026/27,pre_last_hour,170,31.65804160324708
UEFA Champions League 2026/27,pre_last_hour,171,31.79337899543379
UEFA Champions League 2026/27,pre_last_hour,172,31.92808219178082
UEFA Champions League 2026/27,pre_last_hour,173,32.06240487062405
UEFA Champions League 2026/27,pre_last_hour,174,32.196220192795536
UEFA Champions League 2026/27,pre_last_hour,175,32.32940131912735
UEFA Champions League 2026/27,pre_last_hour,176,32.46232876712329
UEFA Champions League 2026/27,pre_last_hour,177,32.59500253678336
UEFA Champions League 2026/27,pre_last_hour,178,32.727042110603755
UEFA Champions League 2026/27,pre_last_hour,179,32.85971588026383
UEFA Champions League 2026/27,pre_last_hour,180,32.992009132420094
UEFA Champions League 2026/27,pre_last_hour,181,33.12303399289701
UEFA Champions League 2026/27,pre_last_hour,182,33.25405885337392
UEFA Champions League 2026/27,pre_last_hour,183,33.38419583967529
UEFA Champions League 2026/27,pre_last_hour,184,33.51331811263318
UEFA Champions League 2026/27,pre_last_hour,185,33.64193302891933
UEFA Champions League 2026/27,pre_last_hour,186,33.77004058853374
UEFA Champions League 2026/27,pre_last_hour,187,33.89789446981228
UEFA Champions League 2026/27,pre_last_hour,188,34.02536783358701
UEFA Champions League 2026/27,pre_last_hour,189,34.15271435819381
UEFA Champions League 2026/27,pre_last_hour,190,34.280695078640285
UEFA Champions League 2026/27,pre_last_hour,191,34.408422120750885
UEFA Champions League 2026/27,pre_last_hour,192,34.535261288685945
UEFA Champions League 2026/27,pre_last_hour,193,34.661593099949265
UEFA Champions League 2026/27,pre_last_hour,194,34.78703703703704
UEFA Champions League 2026/27,pre_last_hour,195,34.9117199391172
UEFA Champions League 2026/27,pre_last_hour,196,35.03538812785388
UEFA Champions League 2026/27,pre_last_hour,197,35.158548959918825
UEFA Champions League 2026/27,pre_last_hour,198,35.281202435312025
UEFA Champions League 2026/27,pre_last_hour,199,35.40322171486555
UEFA Champions League 2026/27,pre_last_hour,200,35.524987316083205
UEFA Champions League 2026/27,pre_last_hour,201,35.646118721461185
UEFA Champions League 2026/27,pre_last_hour,202,35.766235413495686
UEFA Champions League 2026/27,pre_last_hour,203,35.88571790969051
UEFA Champions League 2026/27,pre_last_hour,204,36.00456621004566
UEFA Champions League 2026/27,pre_last_hour,205,36.1226534753932
UEFA Champions League 2026/27,pre_last_hour,206,36.24061390157281
UEFA Champions League 2026/27,pre_last_hour,207,36.35819381024861
UEFA Champions League 2026/27,pre_last_hour,208,36.47590055809234
UEFA Champions League 2026/27,pre_last_hour,209,36.59373414510401
UEFA Champions League 2026/27,pre_last_hour,210,36.71118721461188
UEFA Champions League 2026/27,pre_last_hour,211,36.82800608828006
UEFA Champions League 2026/27,pre_last_hour,212,36.94469812278032
UEFA Champions League 2026/27,pre_last_hour,213,37.06100963977676
UEFA Champions League 2026/27,pre_last_hour,214,37.177067478437344
UEFA Champions League 2026/27,pre_last_hour,215,37.29261796042618
UEFA Champions League 2026/27,pre_last_hour,216,37.40766108574328
UEFA Champions League 2026/27,pre_last_hour,217,37.52232369355657
UEFA Champions League 2026/27,pre_last_hour,218,37.63660578386606
UEFA Champions League 2026/27,pre_last_hour,219,37.75012683916793
UEFA Champions League 2026/27,pre_last_hour,220,37.86314053779808
UEFA Champions League 2026/27,pre_last_hour,221,37.97564687975647
UEFA Champions League 2026/27,pre_last_hour,222,38.0882800608828
UEFA Champions League 2026/27,pre_last_hour,223,38.19977168949772
UEFA Champions League 2026/27,pre_last_hour,224,38.31062912227296
UEFA Champions League 2026/27,pre_last_hour,225,38.42059868087265
UEFA Champions League 2026/27,pre_last_hour,226,38.53006088280061
UEFA Champions League 2026/27,pre_last_hour,227,38.63939624556063
UEFA Champions League 2026/27,pre_last_hour,228,38.74835109081685
UEFA Champions League 2026/27,pre_last_hour,229,38.85692541856925
UEFA Champions League 2026/27,pre_last_hour,230,38.96499238964992
UEFA Champions League 2026/27,pre_last_hour,231,39.07280568239472
UEFA Champions League 2026/27,pre_last_hour,232,39.18036529680365
UEFA Champions League 2026/27,pre_last_hour,233,39.28703703703704
UEFA Champions League 2026/27,pre_last_hour,234,39.39320142059868
UEFA Champions League 2026/27,pre_last_hour,235,39.49873160832065
UEFA Champions League 2026/27,pre_last_hour,236,39.60375443937088
UEFA Champions League 2026/27,pre_last_hour,237,39.70877727042111
UEFA Champions League 2026/27,pre_last_hour,238,39.81291222729579
UEFA Champions League 2026/27,pre_last_hour,239,39.91692034500254
UEFA Champions League 2026/27,pre_last_hour,240,40.02080162354135
UEFA Champions League 2026/27,pre_last_hour,241,40.12417554540842
UEFA Champions League 2026/27,pre_last_hour,242,40.227549467275495
UEFA Champions League 2026/27,pre_last_hour,243,40.33079654997463
UEFA Champions League 2026/27,pre_last_hour,244,40.43391679350584
UEFA Champions League 2026/27,pre_last_hour,245,40.537290715372905
UEFA Champions League 2026/27,pre_last_hour,246,40.63990360223237
UEFA Champions League 2026/27,pre_last_hour,247,40.742009132420094
UEFA Champions League 2026/27,pre_last_hour,248,40.84424150177575
UEFA Champions League 2026/27,pre_last_hour,249,40.94660071029934
UEFA Champions League 2026/27,pre_last_hour,250,41.04845256215119
UEFA Champions League 2026/27,pre_last_hour,251,41.15017757483511
UEFA Champions League 2026/27,pre_last_hour,252,41.25190258751903
UEFA Champions League 2026/27,pre_last_hour,253,41.35299340436327
UEFA Champions League 2026/27,pre_last_hour,254,41.45383054287164
UEFA Champions League 2026/27,pre_last_hour,255,41.55479452054794
UEFA Champions League 2026/27,pre_last_hour,256,41.65499746321664
UEFA Champions League 2026/27,pre_last_hour,257,41.754946727549466
UEFA Champions League 2026/27,pre_last_hour,258,41.85476915271436
UEFA Champions League 2026/27,pre_last_hour,259,41.95408422120751
UEFA Champions League 2026/27,pre_last_hour,260,42.05327245053272
UEFA Champions League 2026/27,pre_last_hour,261,42.1519533231862
UEFA Champions League 2026/27,pre_last_hour,262,42.25012683916793
UEFA Champions League 2026/27,pre_last_hour,263,42.34779299847793
UEFA Champions League 2026/27,pre_last_hour,264,42.44558599695586
UEFA Champions League 2026/27,pre_last_hour,265,42.54287163876205
UEFA Champions League 2026/27,pre_last_hour,266,42.63990360223237
UEFA Champions League 2026/27,pre_last_hour,267,42.73592085235921
UEFA Champions League 2026/27,pre_last_hour,268,42.83155758498224
UEFA Champions League 2026/27,pre_last_hour,269,42.92694063926941
UEFA Champions League 2026/27,pre_last_hour,270,43.02181633688483
UEFA Champions League 2026/27,pre_last_hour,271,43.11631151699645
UEFA Champions League 2026/27,pre_last_hour,272,43.21067985794013
UEFA Champions League 2026/27,pre_last_hour,273,43.30479452054794
UEFA Champions League 2026/27,pre_last_hour,274,43.399162861491625
UEFA Champions League 2026/27,pre_last_hour,275,43.49264332825977
UEFA Champions League 2026/27,pre_last_hour,276,43.585362760020296
UEFA Champions League 2026/27,pre_last_hour,277,43.67770167427702
UEFA Champions League 2026/27,pre_last_hour,278,43.76940639269407
UEFA Champions League 2026/27,pre_last_hour,279,43.86073059360731
UEFA Champions League 2026/27,pre_last_hour,280,43.951927955352616
UEFA Champions League 2026/27,pre_last_hour,281,44.04287163876205
UEFA Champions League 2026/27,pre_last_hour,282,44.13356164383562
UEFA Champions League 2026/27,pre_last_hour,283,44.22425164890918
UEFA Champions League 2026/27,pre_last_hour,284,44.31456113647894
UEFA Champions League 2026/27,pre_last_hour,285,44.40474378488077
UEFA Champions League 2026/27,pre_last_hour,286,44.49416539827499
UEFA Champions League 2026/27,pre_last_hour,287,44.58384069000508
UEFA Champions League 2026/27,pre_last_hour,288,44.67313546423136
UEFA Champions League 2026/27,pre_last_hour,289,44.76204972095383
UEFA Champions League 2026/27,pre_last_hour,290,44.85032978183663
UEFA Champions League 2026/27,pre_last_hour,291,44.9384830035515
UEFA Champions League 2026/27,pre_last_hour,292,45.02688990360223
UEFA Champions League 2026/27,pre_last_hour,293,45.1154236428209
UEFA Champions League 2026/27,pre_last_hour,294,45.20421106037544
UEFA Champions League 2026/27,pre_last_hour,295,45.29249112125824
UEFA Champions League 2026/27,pre_last_hour,296,45.38013698630137
UEFA Champions League 2026/27,pre_last_hour,297,45.46752917300862
