cell,direction,freshness,n,pos_pct,open_pct_of_clock,open_pct_of_fresh,mean_net_c,time_mean_net_c,both_fresh_pct,k_only_pct_of_clock,pm_only_pct_of_clock
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,3,696374,71.78125547478797,28.108109483109484,71.75606525014287,0.519167722019793,0.5171230541683426,39.172517297517295,18.630392755392755,22.6739417989418
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,4,755680,72.11147575693415,34.21576109076109,72.49165997488561,0.5245683721838451,0.5290956513180864,47.20110907610908,16.60637973137973,21.531186406186404
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,5,800153,72.34341432201091,39.437728937728934,73.05850519909033,0.5282578572887603,0.5382072465641462,53.98341473341473,14.258496133496134,20.365181115181116
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,6,831184,72.49586132553081,43.74089336589336,73.51240937823573,0.530509668592888,0.5453864165950333,59.50544363044363,12.151251526251526,19.17485754985755
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,7,856853,72.63217844834529,47.024420024420024,73.84913336454616,0.5324509710542965,0.5504694032347709,63.6818783068783,10.691646316646315,17.89473951973952
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,8,877730,72.75073200186846,49.87881562881563,74.13508761980378,0.5341503024909877,0.5548777681053014,67.28800366300366,9.3009768009768,16.768569393569393
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,9,893694,72.83085709426268,52.32498982498983,74.37963335939212,0.5350990914315203,0.558608088893079,70.35749898249898,8.07132682132682,15.760582010582011
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,10,907350,72.90395106629195,54.291564916564916,74.56980103166696,0.5359654164683818,0.5614380489009086,72.81679894179895,7.165445665445665,14.810286935286937
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,11,918988,72.95764471353272,56.01475376475376,74.73926726022228,0.5368418621993887,0.5639861846962563,74.95874033374034,6.3388278388278385,13.985754985754985
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,12,928312,73.0092899800929,57.51902726902727,74.88845495540848,0.5374633635554804,0.5662889833236074,76.81980056980058,5.607091982091982,13.252492877492877
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,13,936474,73.04815723661308,58.76612739112739,75.01113698557192,0.5379255203238001,0.5681716433729748,78.35810948310949,5.048738298738298,12.580331705331707
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,14,943537,73.0782152687176,59.88044363044363,75.11730197792323,0.5383203295774471,0.5698297165808605,79.73254985754986,4.536324786324786,11.979649979649981
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,15,949455,73.11141654949418,60.87250712250712,75.21256092700828,0.5386371080767818,0.5712875718750564,80.95207570207569,4.0799247049247045,11.439763939763939
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,16,954798,73.13651683392717,61.719729344729345,75.29430968180792,0.5388955800217746,0.5724995547716588,81.99074074074075,3.718966218966219,10.944240944240946
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,17,959570,73.15860229060934,62.48667073667074,75.36686672651486,0.5391919003335777,0.5735934506520317,82.93086080586079,3.385989010989011,10.497608872608874
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,18,963670,73.18054935818279,63.176587301587304,75.43276073314046,0.5393922785894537,0.5745961542768739,83.77421652421651,3.0874542124542126,10.09539072039072
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,19,967360,73.19839563347668,63.77411477411477,75.48750510358316,0.5396144169121927,0.5754369624661877,84.5059015059015,2.8462555962555967,9.727920227920228
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,20,970731,73.21482470426926,64.31924094424095,75.5365040216143,0.5397900844760722,0.5762080139856215,85.17368742368743,2.623778998778999,9.395706145706146
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,21,973597,73.22721824327725,64.81573056573056,75.58026611708605,0.5398977032762882,0.5768940483042674,85.78210215710214,2.422008547008547,9.092236467236468
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,22,976244,73.24132081733664,65.25295075295075,75.6185291372694,0.5400982461622863,0.5775130520923759,86.31766381766381,2.256969881969882,8.812728937728938
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,23,978645,73.2536312963332,65.65257427757427,75.65393521911183,0.5402363740120234,0.5780880531500192,86.80636955636956,2.106634106634107,8.55952380952381
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,24,980746,73.26739033348085,66.01877289377289,75.68633969659324,0.540359541372139,0.5786192745992549,87.25371387871388,1.9694240944240942,8.32926332926333
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,25,982760,73.27689364646506,66.34386446886447,75.71502392122254,0.540502859816294,0.579101086931587,87.65053927553929,1.8550061050061049,8.11986161986162
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,26,984536,73.28436948979011,66.64270451770452,75.74002302390218,0.5405639579519178,0.5795316151015156,88.01663614163613,1.7490333740333743,7.92908017908018
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,27,986135,73.29564410552308,66.91844729344729,75.76310353924293,0.540653556183307,0.5799235576069605,88.35439560439559,1.6515059015059015,7.755138380138381
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,28,987616,73.3030854097139,67.16707366707367,75.78399452615918,0.5407646954855542,0.5802807639687882,88.65862840862842,1.5693935693935697,7.593915343915343
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,29,989001,73.30953153737964,67.39748677248677,75.8039505155583,0.5408342176880532,0.5806091255651489,88.93986568986567,1.4928774928774928,7.447140822140822
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,30,990207,73.31638738162829,67.61217948717949,75.82272002957633,0.5408877605922661,0.5809233165521701,89.20151607651607,1.4214489214489214,7.311558811558812
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,31,991381,73.32206285978852,67.80728530728531,75.84018718497605,0.5409566271696792,0.5812173429390483,89.43859381359381,1.3608567358567358,7.185744810744811
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,32,992471,73.3284902027364,67.99013024013024,75.8565846503845,0.5410389692492344,0.5814997316633177,89.66051078551078,1.3039275539275539,7.068935693935694
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,33,993423,73.33572909022642,68.15995115995116,75.87185250499913,0.541130988821602,0.5817595618101481,89.86660561660564,1.2515262515262515,6.9612840862840875
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,34,994376,73.34107017868493,68.31364468864469,75.88513242018422,0.5412062273023907,0.5819909200305624,90.05367317867318,1.2065018315018317,6.862688237688237
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,35,995245,73.34555812890294,68.4604192104192,75.89826371028147,0.5412691926705826,0.5822214810292087,90.23163410663413,1.1635124135124135,6.7695360195360195
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,36,996058,73.3512506299834,68.59900284900284,75.91108308726457,0.5413282093419756,0.5824332821140228,90.3992673992674,1.1232193732193732,6.682997557997557
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,37,996817,73.35629308087643,68.7267501017501,75.92259440915909,0.5414094833453121,0.582632512205471,90.55408017908017,1.0882173382173381,6.6012413512413515
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,38,997520,73.35973213569653,68.8468660968661,75.93340437076603,0.5414437155325743,0.5828172785435924,90.69953194953194,1.0553520553520555,6.525742775742775
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,39,998175,73.36459037743883,68.9591982091982,75.94339411216293,0.5415171370738352,0.5829962626386612,90.83567358567359,1.0244200244200246,6.455942205942206
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,40,998789,73.36764822199684,69.06293243793243,75.95239760421417,0.5415773061978235,0.5831649687537007,90.96158933658933,0.9977614977614976,6.3905677655677655
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,41,999353,73.37007043557182,69.15979853479854,75.96070888950479,0.5416096667078188,0.5833241761043294,91.07936507936508,0.9724257224257227,6.331043956043956
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,42,999883,73.37418477961921,69.25050875050876,75.96822388387899,0.541679988117286,0.583472637891576,91.19006919006921,0.9488705738705739,6.2753866503866504
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,43,1000383,73.37649680172494,69.33470695970696,75.97510762057351,0.5417154418642502,0.5836125273978341,91.29283679283678,0.9277574277574276,6.2239010989010985
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,44,1000829,73.3787690004986,69.41412291412291,75.98148026458674,0.541764212316813,0.5837434786003142,91.38990638990639,0.9076617826617827,6.176485551485552
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,45,1001245,73.38144010706671,69.48840048840049,75.98750476360026,0.5418155201307627,0.5838625863734724,91.48056573056571,0.8885327635327636,6.133903133903135
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,46,1001651,73.38404294509765,69.55682743182743,75.99295435672654,0.5418552978821918,0.5839766849225978,91.56420431420432,0.8722018722018721,6.09406796906797
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,47,1002013,73.38647302979103,69.62169312169313,75.99843169835295,0.5418816939452125,0.5840829757273889,91.64306064306064,0.8567358567358567,6.0572344322344325
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,48,1002355,73.38986686353637,69.68253968253968,76.0032694590244,0.5419309053828673,0.584179015743402,91.71743996743996,0.8422873422873423,6.023199023199023
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,49,1002692,73.39262704798682,69.74023199023199,76.00782249349466,0.5419746537622425,0.5842709534508534,91.78800366300365,0.8287545787545788,5.991351241351241
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,50,1003021,73.39447529014846,69.79517704517704,76.01207200428625,0.5420125480917071,0.5843618091294573,91.85531135531134,0.8157305657305657,5.961640211640211
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,51,1003320,73.39652354184109,69.84706959706959,76.01593943148919,0.54205693286283,0.584455575662395,91.91900691900692,0.8033170533170533,5.934371184371185
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,52,1003611,73.39875708815467,69.89524827024827,76.01912732942797,0.5420971599449175,0.5845370542034057,91.97863247863248,0.7917684167684166,5.909340659340659
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,53,1003877,73.399430408307,69.94078144078144,76.02174773774422,0.5421183614079419,0.5846111325503285,92.0355107855108,0.7804232804232805,5.8863451363451365
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,54,1004125,73.4009212000498,69.9838726088726,76.02406502375608,0.5421532265140274,0.5846774726448053,92.0894892144892,0.7697395197395198,5.864977614977615
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,55,1004383,73.40257650716907,70.02431827431828,76.0261949397545,0.5421969931323497,0.5847423626179479,92.14031339031341,0.7598697598697599,5.845136345136345
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,56,1004592,73.40273464252154,70.06293243793243,76.02801398490986,0.5422029713949803,0.5848028963724531,92.18894993894995,0.7504578754578756,5.826516076516077
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,57,1004805,73.40409333154194,70.09976597476597,76.0295779497389,0.5422356298948972,0.5848574677569864,92.23560236060239,0.7414021164021165,5.809218559218559
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,58,1005013,73.40631414718018,70.13481888481888,76.03109698725875,0.5422761295585635,0.584910385949518,92.27991452991452,0.7328551078551079,5.793142043142043
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,59,1005195,73.40635399101667,70.16844729344729,76.03262184819286,0.5422731037134559,0.5849601350910113,92.32244607244607,0.7244607244607245,5.7784391534391535
World Cup 2026/27 | post_0_to_105m  F=5s,K YES + PM NO,60,1005399,73.40826875698106,70.20075295075296,76.03417902939006,0.5423074661028161,0.5850089572194029,92.36309523809524,0.7163207163207163,5.76500814000814
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,1,587655,75.62957857926845,12.128663003663004,75.28920217150328,0.6100064108500954,0.6070922839971408,16.109432234432234,61.57595645095645,3.2956349206349205
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,2,759593,76.16605208315505,23.61472323972324,75.65036980054566,0.6181719459035951,0.6077957823487703,31.215506715506717,56.55163817663817,2.946988196988197
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,3,869495,76.51958895680826,31.791921041921043,76.2268035955418,0.6225128619345188,0.6142043641971522,41.706552706552706,49.83277370777371,2.5723951973951973
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,4,961837,76.77527481267616,37.31801994301994,76.61638797698342,0.6256509832787833,0.6175057531054273,48.707010582010575,44.71367521367522,2.283831908831909
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,5,1038044,76.97217073650057,42.01485551485551,76.8995972716903,0.6278844437290878,0.6198296231008659,54.63527676027677,39.867266992267,2.129884004884005
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,6,1094758,77.10124063948379,45.94037444037444,77.11951764218581,0.629418996218194,0.6216169120261517,59.5693426943427,35.63059625559626,2.033831908831909
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,7,1145038,77.20957732407135,48.919871794871796,77.27672727009714,0.6305820667625284,0.6228870377138491,63.30357142857143,32.38100325600326,1.9575193325193325
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,8,1188818,77.29341244833103,51.55214692714693,77.39992636645977,0.6315639376135377,0.6238071381673963,66.60342897842898,29.43192918192918,1.9115282865282863
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,9,1223877,77.3589993112053,53.85963573463574,77.5010980966325,0.6322041018441301,0.6245535764590244,69.4936914936915,26.808404558404565,1.8836487586487585
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,10,1255566,77.41385160158845,55.70695970695971,77.57567513570727,0.6326566647622611,0.6250157020695125,71.8080993080993,24.702635327635328,1.8627391127391126
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,11,1283819,77.46045197960149,57.38314000814001,77.63845954230105,0.6330525589579122,0.6253161811360312,73.90898453398454,22.77136752136752,1.8505799755799754
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,12,1307256,77.49629758823062,58.883190883190885,77.69105968288788,0.6331283388976495,0.6255648259721752,75.78973341473342,21.029100529100532,1.8453907203907205
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,13,1328791,77.52934810666237,60.13446275946276,77.73425605809405,0.6333084614383507,0.6256267777681868,77.35729548229547,19.576363451363452,1.8398453398453398
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,14,1348487,77.55929423123841,61.286833536833534,77.77269904231404,0.6333942972887718,0.6256678421152732,78.8007733007733,18.230718355718352,1.8381664631664634
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,15,1365068,77.58309476157964,62.33862433862434,77.8062108930016,0.6334469224668504,0.6256356924129067,80.11879324379325,16.997659747659746,1.8386752136752138
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,16,1380477,77.60042362169018,63.23143060643061,77.83406989727767,0.6334174772489218,0.6256050043918308,81.23723036223036,15.953551078551081,1.8388787138787137
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,17,1394696,77.61791816998112,64.05942205942206,77.85851248213768,0.6333836574829523,0.6255539893024833,82.2752849002849,14.980413105413104,1.8413715913715916
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,18,1406976,77.6307484989083,64.82305657305658,77.88000180922681,0.6333132003992316,0.6254953650262383,83.23341473341475,14.079415954415953,1.8447802197802199
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,19,1418470,77.64379930488484,65.48382173382173,77.89706077259795,0.6332450082214706,0.6254170336482645,84.06359381359381,13.30067155067155,1.8472222222222223
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,20,1429044,77.6540820296646,66.10180097680097,77.91241264590997,0.633149960024821,0.6253161727772075,84.84025234025233,12.569393569393569,1.8501729751729752
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,21,1438338,77.6620655228465,66.67317867317867,77.92551894729957,0.633017079087574,0.6251867241440334,85.55921855921855,11.89061864061864,1.854293854293854
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,22,1446967,77.66873743492422,67.17307692307692,77.93584412288132,0.6329278107365665,0.6250400067075544,86.18930606430607,11.296906796906798,1.8563288563288562
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,23,1455100,77.67534877328019,67.64250101750102,77.9449464912255,0.6328310229574401,0.6249105678825161,86.78149165649167,10.738044363044363,1.8584656084656086
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,24,1462265,77.68092650784912,68.08368945868946,77.95410897182357,0.6327456329233886,0.6247968922891532,87.33725071225071,10.213013838013838,1.86050061050061
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,25,1469063,77.68604886243817,68.47624135124136,77.96233278403183,0.6326753098923137,0.6246952829709945,87.83160358160359,9.746998371998371,1.8621794871794872
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,26,1475453,77.69091933121557,68.84640822140823,77.9689678616287,0.632620839822275,0.6245909735441568,88.29899267399267,9.30591168091168,1.863960113960114
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,27,1481192,77.69391139028566,69.19444444444444,77.97455553013899,0.6325292648454033,0.6244923331336877,88.73906186406187,8.890720390720391,1.8654354904354904
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,28,1486626,77.69687870385692,69.50595238095238,77.97885304148058,0.632459440191741,0.6243879518356167,89.13364875864877,8.51994301994302,1.8660459910459908
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,29,1491768,77.69767148779167,69.8007733007733,77.98277563306824,0.6323593857756326,0.6243006482770621,89.50722425722425,8.168752543752545,1.866809116809117
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,30,1496320,77.69942258340463,70.07763532763532,77.98526855725844,0.6322770631986112,0.6241764780744528,89.85943223443222,7.837301587301587,1.8675722425722427
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,31,1500627,77.70105429263901,70.3252442002442,77.98728903206515,0.6322105932249064,0.6240569122543916,90.1745522995523,7.541514041514042,1.868284493284493
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,32,1504686,77.7019923093589,70.56084656084656,77.9897951265375,0.6321340046801297,0.6239587408298709,90.47369759869761,7.260327635327636,1.8689458689458687
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,33,1508362,77.70210334124036,70.7834249084249,77.99214315424105,0.632051169320736,0.6238657847768362,90.7563085063085,6.994810744810744,1.8696072446072445
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,34,1511894,77.7031326270228,70.98463573463573,77.99345207251352,0.6319883750108756,0.6237624946758874,91.01271876271876,6.754070004070005,1.8700142450142447
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,35,1515237,77.7013760883611,71.17628205128206,77.99466485297684,0.6319005982405657,0.6236708953924847,91.256919006919,6.52457264957265,1.8705738705738706
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,36,1518251,77.70184244897582,71.35739723239723,77.99468284168248,0.6318292567875934,0.6235739381891283,91.48906186406187,6.306115181115181,1.8712861212861212
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,37,1521181,77.700023863038,71.52167277167277,77.99373200753845,0.6317378108524618,0.62346635418319,91.70070207570208,6.107600732600733,1.8712352462352462
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,38,1523917,77.69970411774395,71.67979242979243,77.99247718661172,0.6316631463661329,0.6233614079420116,91.90491452991452,5.91570004070004,1.871133496133496
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,39,1526541,77.6980113865268,71.83073870573871,77.99093542943471,0.6315757307017813,0.6232461750345631,92.10022385022386,5.732041107041107,1.871082621082621
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,40,1528970,77.69452638050453,71.96932234432235,77.98894526882646,0.6314835752777364,0.6231331278143526,92.28021978021978,5.563237688237688,1.871082621082621
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,41,1531364,77.69204447799478,72.1017501017501,77.9864841887239,0.6314126697775807,0.6230369935113502,92.4528897028897,5.401251526251525,1.871184371184371
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,42,1533538,77.68989095803299,72.2298026048026,77.98423451258653,0.6313431677241902,0.6229518675831061,92.619708994709,5.244556369556369,1.8712352462352462
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,43,1535614,77.68684057321697,72.34661172161172,77.98171929443583,0.6312662479632168,0.6228621941089266,92.77248677248677,5.101546601546602,1.8708282458282457
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,44,1537608,77.68423421314145,72.45884208384209,77.97889575281542,0.6311908003163352,0.6227744795803689,92.91977004477005,4.963268213268214,1.8707264957264957
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,45,1539477,77.68086174720376,72.56674806674806,77.97629395409454,0.6311045338383259,0.622677699841997,93.06125356125354,4.830433455433455,1.8705738705738706
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,46,1541288,77.67782529936001,72.66636141636141,77.97348531374621,0.6310237797914365,0.6225800209392395,93.19235856735857,4.707417582417582,1.8702177452177453
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,47,1543027,77.67563367329282,72.76297313797313,77.97099616258765,0.6309494222511997,0.6224889269602397,93.31924094424093,4.588420838420839,1.8697598697598699
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,48,1544633,77.6740494343964,72.85612535612536,77.96850465722518,0.630917141366838,0.6224010194937954,93.44169719169719,4.473494098494099,1.8691493691493695
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,49,1546192,77.67114304045035,72.94286731786731,77.96646022650957,0.6308540312141797,0.622344567588491,93.5554538054538,4.3669108669108665,1.8685388685388686
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,50,1547675,77.66947194986028,73.02696377696378,77.96430654785506,0.6308126658183398,0.622278789282839,93.66590354090353,4.263278388278388,1.867826617826618
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,51,1549054,77.66662750297924,73.1078551078551,77.96250442164839,0.6307498748289896,0.6222179363900472,93.77182539682538,4.1639702889702885,1.867063492063492
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,52,1550416,77.66451068616423,73.18325193325194,77.96068391261839,0.6306955424254043,0.6221592763655116,93.8707264957265,4.071377696377696,1.8664529914529915
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,53,1551689,77.66311419363029,73.2559015059015,77.95868712260297,0.6306606620731746,0.622101910784523,93.96637159137158,3.981888481888482,1.865842490842491
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,54,1552917,77.6612014679471,73.32615995115995,77.9568929940433,0.630611168703905,0.6220578185839412,94.05860805860807,3.895451770451771,1.8653337403337404
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,55,1554060,77.65954982433111,73.39183964183964,77.95487275370229,0.6305849330311947,0.6220032899445651,94.14524827024826,3.814407814407815,1.8647741147741148
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,56,1555168,77.65894102759316,73.45497557997558,77.95289236922466,0.6305623073817396,0.621957379511095,94.22858160358159,3.7364672364672367,1.864265364265364
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,57,1556213,77.6571716082567,73.51628001628002,77.95090779527419,0.6305243622558481,0.621910119908141,94.30957468457468,3.6607142857142865,1.8636548636548635
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,58,1557212,77.65654259021893,73.57290394790395,77.94909359826826,0.6304950948211421,0.6218691725121515,94.38436100936099,3.5910154660154663,1.863044363044363
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,59,1558162,77.6557893210077,73.62769637769638,77.94748441832358,0.6304717345688824,0.6218213655483498,94.4565527065527,3.5238603988603985,1.8623829873829874
World Cup 2026/27 | post_0_to_105m  F=5s,PM YES + K NO,60,1559039,77.65469625840021,73.68091168091168,77.94630680319779,0.6304439838626953,0.6217810711196011,94.52620065120064,3.459198209198209,1.8616707366707368
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,1,1069744,73.3559618002064,10.284849409849409,73.10311908425379,0.5590429509845445,0.5569023148585754,32.647283272283275,49.45090557590557,4.7402828652828655
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,2,1378146,73.99840074999311,21.54504985754986,73.33913480188419,0.5703049707734277,0.5564538151905687,58.73478835978836,32.35841473341473,3.3287545787545785
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,3,1565869,74.41235505652133,29.95001526251526,74.06150515205822,0.5765531625835659,0.5671852829500765,71.77019739519739,22.56288156288156,2.276200651200651
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,4,1717517,74.72327784819598,35.76689051689052,74.58645244521396,0.5811762517027798,0.573995779382505,78.27152014652015,17.6498778998779,1.6170126170126171
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,5,1838197,74.95730871065506,40.72629222629222,74.99063221319584,0.5845177577754129,0.5792645281083869,83.23361823361823,13.606939356939355,1.234940984940985
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,6,1925942,75.11368462809368,44.840633903133906,75.3170084350435,0.5867324300739839,0.5835237471347992,86.78759666259667,10.64433251933252,0.9868233618233618
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,7,2001891,75.25035079332491,47.97214590964591,75.55791583214507,0.588579818013278,0.5865722752647476,89.002849002849,8.838064713064714,0.8113553113553112
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,8,2066548,75.36398864192847,50.715481277981276,75.7592638261539,0.5901892054727329,0.5891684181069976,90.81613756613758,7.322496947496947,0.6877798127798129
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,9,2117571,75.44795428346913,53.09231277981278,75.9308432750491,0.5912221630209752,0.5913796569920882,92.24771062271063,6.11965811965812,0.5981888481888482
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,10,2162916,75.52193427761411,54.99926231176231,76.06238144556205,0.5920943848866435,0.5930078208196067,93.23748473748473,5.311050061050061,0.5284391534391534
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,11,2202807,75.58192796736165,56.69894688644688,76.1787730117962,0.5929144643392179,0.5944377291366829,94.07870370370371,4.617572242572242,0.47425722425722416
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,12,2235568,75.63308295699348,58.20110907610908,76.28043838542992,0.5934037836213887,0.5957298066970743,94.77655677655679,4.041819291819292,0.4297415547415547
World Cup 2026/27 | post_0_to_105m  F=5s,pooled,13,2265265,75.67679719591307,59.450295075295074,76.36409024327206,0.5938765872879499,0.596717626556738,95.2946682946683,3.6242368742368742,0.39336589336589334
